company_name,job_title,job_type,Department,Location,Posted_Time,Salary_range
Froshtech,General Manager,Management & Business Development,Management & Business Development,Lagos,2 weeks ,"NGN 400,000 - 600,000"
5th Wall Consulting,Brands and Communications Manager,Marketing & Communications,Marketing & Communications,Lagos,2 weeks ,"NGN 400,000 - 600,000"
The Advancement Place,Receptionist,Hospitality & Leisure,Hospitality & Leisure,Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
Pruvia Integrated Limited,Content Creator & Video Editor,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Pruvia Integrated Limited,Technical Sales Engineer,Sales,Sales,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Igbandieze Igboniile TV,Sales Representative,Sales,Sales,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Systreame Nigeria Limited,FiberX Sales Agent,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Pruvia Integrated Limited,Sales Executive,Sales,Sales,Rest of Nigeria (Osun),3 weeks ,"NGN 70,000 - 150,000"
Pruvia Integrated Limited,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Rest of Nigeria (Osun),3 weeks ,"NGN 250,000 - 400,000"
Prudential Estates Investors Network,Accounting Manager,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 250,000 - 400,000"
Pruvia Integrated Limited,Customer Service Representative,Customer Service & Support,Customer Service & Support,Rest of Nigeria (Osun),3 weeks ,"NGN 70,000 - 150,000"
Pruvia Integrated Limited,Head of Operations,Management & Business Development,Management & Business Development,Rest of Nigeria (Osun),3 weeks ,"NGN 250,000 - 400,000"
Pruvia Integrated Limited,Human Resource Officer,Human Resources,Human Resources,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Paxo Pharmaceautical Limited,Social Media Executive,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Food Concepts,Shift Quality Inspector,Quality Control & Assurance,Quality Control & Assurance,Abuja,3 weeks ,Confidential
Coca-Cola HBC,Regional Marketing Execution Lead,Marketing & Communications,Marketing & Communications,Rest of Nigeria (Nationwide),3 weeks ,Confidential
Coca-Cola HBC,Regional CDE Specialist,Management & Business Development,Management & Business Development,Rest of Nigeria (Nationwide),3 weeks ,Confidential
PWAN Group,Senior Network Marketer,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Bucapay,PHP Laravel Developer,Software & Data,Software & Data,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
HR Business Partner Solutions (HBPS),Housekeeping Supervisor,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 70,000 - 150,000"
HR Business Partner Solutions (HBPS),Front Office Supervisor,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
FMR Agency,Account & Admin Personnel,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Urbanlife Realty,Sales Executive,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Eagle’s Eye Medical and Diagnostic Center,Marketing Executive,Marketing & Communications,Marketing & Communications,Abuja,3 weeks ,"NGN 70,000 - 150,000"
Dicalo Consulting Group,French Tutor,"Research, Teaching & Training","Research, Teaching & Training",Ibadan & Oyo State,3 weeks ,"NGN 70,000 - 150,000"
Veldove Realties Ltd,Marketing Manager,Marketing & Communications,Marketing & Communications,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
HR Business Partner Solutions (HBPS),Inventory Supervisor/ Store Keeper,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 70,000 - 150,000"
HR Business Partner Solutions (HBPS),Assistant Head Chef,Food Services & Catering,Food Services & Catering,Lagos,3 weeks ,"NGN 400,000 - 600,000"
Nendamark Services Limited,Administrative Officer,Admin & Office,Admin & Office,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
SMARTROB Technologies,Full-stack Project Manager,Software & Data,Software & Data,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Kenex Konsults International,Lead Generation Specialist,Marketing & Communications,Marketing & Communications,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
idea media,Virtual Assistant,Marketing & Communications,Marketing & Communications,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
Onyibiz Consult,Health Facilitator,Medical & Pharmaceutical,Medical & Pharmaceutical,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Perona Beauty,Sales Representative,Sales,Sales,Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
SB Super Pest Solutions,Pest Control Technician,Trades & Services,Trades & Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
J&F Technologies,Admin Manager,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 400,000 - 600,000"
StreSERT Integrated Limited (SIL),Head of Marketing,Marketing & Communications,Marketing & Communications,Abuja,3 weeks ,"NGN 400,000 - 600,000"
StreSERT Integrated Limited (SIL),Zonal Marketing Manager,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 600,000 - 900,000"
StreSERT Integrated Limited (SIL),Marketing Executive,Marketing & Communications,Marketing & Communications,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
HR Business Partner Solutions (HBPS),IT Specialist,Engineering & Technology,Engineering & Technology,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Jibstar Business,Video Editor,Creative & Design,Creative & Design,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
J&F Technologies,IT Manager,Engineering & Technology,Engineering & Technology,Lagos,3 weeks ,"NGN 400,000 - 600,000"
Gratitude Nigeria Representative Limited,Freelance HR Sourcing Specialist,Human Resources,Human Resources,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
StreSERT Integrated Limited (SIL),Finance Manager (Logistics Manager),"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 600,000 - 900,000"
Deecla Services Ltd,Clients and Operations Analyst,Customer Service & Support,Customer Service & Support,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Rubric Legal Advisory,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Perona Beauty,Esthetician / Skincare Beauty Advisor,Trades & Services,Trades & Services,Ibadan & Oyo State,3 weeks ,"NGN 70,000 - 150,000"
Ideation House Limited,Anti-Money Laundering (AML) Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 250,000 - 400,000"
Resource Intermediaries Limited,Financial Controller,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 1,500,000 - 2,000,000"
Talenture Group,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Medife Limited,Bakery Supervisor,Food Services & Catering,Food Services & Catering,Lagos,3 weeks ,"NGN 70,000 - 150,000"
GIIT,Customer Care Representative Intern,Customer Service & Support,Customer Service & Support,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Asap Professional Services,Accountant Trainee,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Asap Professional Services,Chartered Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Abuja,3 weeks ,"NGN 250,000 - 400,000"
Urbanlife Realty,Business Development Manager,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Asap Professional Services,Cashier,Hospitality & Leisure,Hospitality & Leisure,Abuja,3 weeks ,"NGN 70,000 - 150,000"
Drivecare Logistics and Services Limited,Private Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
St. Saviour's School Ikoyi,Residency Facilities Technician,Building & Architecture,Building & Architecture,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Blessed Danco Investment,Sales Executive,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Drivecare Logistics and Services Limited,Executive Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Covek Properties Limited,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 150,000 - 250,000"
Manuel Media,Personal Assistant,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Azure Hotel & Suites,Waitress,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Ellasot Consulting,Drilling Engineer,Engineering & Technology,Engineering & Technology,Port Harcourt & Rivers State,3 weeks ,"NGN 1,500,000 - 2,000,000"
Lekki Estate Sales ltd.,Business Development Manager,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 400,000 - 600,000"
Gratitude Nigeria Representative Limited,Freelance Recruitment Specialist,Human Resources,Human Resources,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
PWAN Group,Senior Marketer,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 250,000 - 400,000"
RCCG Christchurch,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
YOG African Company,Logistics Driver,Driver & Transport Services,Driver & Transport Services,Ibadan & Oyo State,3 weeks ,"NGN 70,000 - 150,000"
Nendamark Services Limited,Sales and Marketing Executive,Marketing & Communications,Marketing & Communications,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
Napmantronix Limited,Cinematographer and Editor,Creative & Design,Creative & Design,Remote (Work From Home),3 weeks ,"NGN 250,000 - 400,000"
Reena Resources Enterprises,HR and Admin Officer,Human Resources,Human Resources,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Jimlad Dev Ltd,Sales Expert,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Route712 Agency,Kitchen Assistant,Food Services & Catering,Food Services & Catering,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Staffora Global,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Rest of Nigeria (Akwa Ibom),3 weeks ,"NGN 70,000 - 150,000"
Nwanyibee Global Ventures,Human Resources Assistant,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Regenant Africa Renaissance Ltd.,Venue Manager,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Route712 Agency,Head Chef,Food Services & Catering,Food Services & Catering,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Talenture Group,HR & Office Admin,Human Resources,Human Resources,Lagos,3 weeks ,"NGN 250,000 - 400,000"
EventPark,Senior Marketing Lead,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 900,000 - 1,200,000"
Resource Intermediaries Limited,Business Development Officer,Management & Business Development,Management & Business Development,Rest of Nigeria (Nationwide),3 weeks ,"NGN 250,000 - 400,000"
Hermon Heights Model College,English Teacher,"Research, Teaching & Training","Research, Teaching & Training",Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
Urielsprout Limited,Hotel Operations Manager,Hospitality & Leisure,Hospitality & Leisure,Rest of Nigeria (Edo),3 weeks ,"NGN 150,000 - 250,000"
Know The Blocks Maven,Business Development & Revenue Specialist,Consulting & Strategy,Consulting & Strategy,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
D-Tech Centrix,Scholarship Career Coach,Consulting & Strategy,Consulting & Strategy,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Know The Blocks Maven,Digital Content Producer & Editor,Creative & Design,Creative & Design,Abuja,3 weeks ,"NGN 150,000 - 250,000"
D-Tech Centrix,Content & Marketing Team Lead,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 250,000 - 400,000"
E-direct,Digital and Social Media Marketing Professional,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Prudential Estates Investors Network,Guest Service Agent,Customer Service & Support,Customer Service & Support,Lagos,3 weeks ,"NGN 150,000 - 250,000"
YMA Global Service Limited,Business Developer,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Shopcot Trading Limited,Territory Sales Lead,Sales,Sales,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Beauty Bank Nigeria,Customer Service/ Social Media Manager,Customer Service & Support,Customer Service & Support,Lagos,3 weeks ,"NGN 70,000 - 150,000"
E-direct,Photographer,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Kenex Konsults International,Market Research Officer,Marketing & Communications,Marketing & Communications,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
Nath Nail Academy Limited,Graduate Trainee,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Isurf Global Services,HR/ Admin Officer,Human Resources,Human Resources,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Roadmech,Head of Technical Diagnostics/Autodiagnostician,Engineering & Technology,Engineering & Technology,Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
Route712 Agency,Media Executive Manager,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Roadmech,Sales and Marketing Manager,Sales,Sales,Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
Route712 Agency,Business Development Executive,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Roadmech,Branch Manager,Management & Business Development,Management & Business Development,Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
Roadmech,Workshop Manager,Engineering & Technology,Engineering & Technology,Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
Route712 Agency,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 250,000 - 400,000"
Route712 Agency,Waitress,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Ragnar Technology,Classroom SEN Facilitator,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 150,000 - 250,000"
Venturage Technologies,Personal Assistant to CEO,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Gems Communications Ltd,Company Driver,Driver & Transport Services,Driver & Transport Services,Abuja,3 weeks ,"NGN 70,000 - 150,000"
Luxury Luchy Wears,HR Intern,Human Resources,Human Resources,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Gems Communications Ltd,Office Assistant,Admin & Office,Admin & Office,Abuja,3 weeks ,"NGN 70,000 - 150,000"
PWAN Group,Cinematographer,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Royal-Queen Products And Industries Limited,Company Driver,Driver & Transport Services,Driver & Transport Services,Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
Regenant Africa Renaissance Ltd.,Business Development Executive,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Azure Hotel & Suites,Head Chef,Food Services & Catering,Food Services & Catering,Lagos,3 weeks ,"NGN 70,000 - 150,000"
FMR Agency,Design and Motion Graphics Personnel,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 150,000 - 250,000"
FMR Agency,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Prudential Estates Investors Network,Cleaner/ Housekeeper,Hospitality & Leisure,Hospitality & Leisure,Lagos,3 weeks ,"NGN 70,000 - 150,000"
YMA Global Service Limited,Business Trainee,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Shopcot Trading Limited,Business Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 250,000 - 400,000"
L'Styleum,Operations Manager,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Gita Allied Technologies,UI/UX Frontend Developer,Software & Data,Software & Data,Port Harcourt & Rivers State,3 weeks ,"NGN 150,000 - 250,000"
Gita Allied Technologies,Backend Developer,Software & Data,Software & Data,Port Harcourt & Rivers State,3 weeks ,"NGN 150,000 - 250,000"
Eseoghene Joy Confidence Ventures,Graduate Trainee,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Sierra Preparatory School,Arabic/French Teacher,"Research, Teaching & Training","Research, Teaching & Training",Rest of Nigeria (Kano),3 weeks ,"NGN 70,000 - 150,000"
Stretch-it Concepts Limited,"Head, Business Innovation",Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 900,000 - 1,200,000"
Sierra Preparatory School,Class Teacher,"Research, Teaching & Training","Research, Teaching & Training",Rest of Nigeria (Kano),3 weeks ,"NGN 70,000 - 150,000"
Infradreams Limited,Frontend / Mobile Web Developer,Software & Data,Software & Data,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
Community Trust Network,Assistant Supervisor,Management & Business Development,Management & Business Development,Abuja,3 weeks ,"NGN 400,000 - 600,000"
Hospitality Recruitment and Placement Services,Kitchen Assistant,Food Services & Catering,Food Services & Catering,Lagos,3 weeks ,"NGN 70,000 - 150,000"
O B BAKER LTD.,Office Manager,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
FMR Agency,Account Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Ress,Frontend Developer (Flutter),Software & Data,Software & Data,Abuja,3 weeks ,"NGN 250,000 - 400,000"
Ress,.NET Backend Developer,Software & Data,Software & Data,Abuja,3 weeks ,"NGN 250,000 - 400,000"
Infradreams Limited,Full Stack Developer,Software & Data,Software & Data,Remote (Work From Home),3 weeks ,"NGN 250,000 - 400,000"
Bridgemead Consulting,Executive Assistant,Admin & Office,Admin & Office,Abuja,3 weeks ,"NGN 150,000 - 250,000"
Opik Gold Resources Limited,Content Creator,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Colala Logistics,Customer Service Representative,Customer Service & Support,Customer Service & Support,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Cee Five Decency Multibiz,Public Health Assistant,Health & Safety,Health & Safety,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Stretch-it Concepts Limited,Human Resources Manager,Human Resources,Human Resources,Lagos,3 weeks ,"NGN 900,000 - 1,200,000"
FMR Agency,Sales Representative,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Perona Beauty,Order Fulfillment Associate,Supply Chain & Procurement,Supply Chain & Procurement,Lagos,3 weeks ,"NGN 70,000 - 150,000"
ZoraBridge Consulting Limited,Sales Executive,Sales,Sales,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
ORKIN NIGERIA LIMITED,Service Technician,Trades & Services,Trades & Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Recs-Medix Natural Solutions,Female Sales & Marketing Lead (with IT Background),Sales,Sales,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Avocado Virtual Solutions,Brand Storytelling & Fashion Content Manager,Marketing & Communications,Marketing & Communications,Abuja,3 weeks ,"NGN 70,000 - 150,000"
YMA Global Service Limited,Front Desk Officer,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Brazen Properties Limited,Front Desk Officer,Customer Service & Support,Customer Service & Support,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Presidera,Sales Representative,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Opik Gold Resources Limited,Design Architect,Building & Architecture,Building & Architecture,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Pruvia Integrated Limited,Technical Sales Engineer,Sales,Sales,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Incubax Technologies Limited,Flutter Developer,Software & Data,Software & Data,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
Pruvia Integrated Limited,Accountant,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 250,000 - 400,000"
HR-Ex Consulting,Partnerships Manager,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 900,000 - 1,200,000"
FasTrack Schools,School Bus Conductress,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Joetian Limited,Sales/Marketing Executive,Sales,Sales,Abuja,3 weeks ,"NGN 70,000 - 150,000"
Kenex Konsults International,Assistant Manager,Management & Business Development,Management & Business Development,Port Harcourt & Rivers State,3 weeks ,"NGN 150,000 - 250,000"
YMA Global Service Limited,Cashier,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 150,000 - 250,000"
AVATAR New Energy Materials Company,Chinese Translator,Marketing & Communications,Marketing & Communications,Rest of Nigeria (Nassarawa),3 weeks ,"NGN 400,000 - 600,000"
Sakopower,Social Media Manager,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Noble Guard Security Company Limited,IT Officer,Engineering & Technology,Engineering & Technology,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Patrick Ayanski Company Limited,Textile Designer,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 150,000 - 250,000"
B-Meson Limited,Mid Sonographer / Radiographer,Medical & Pharmaceutical,Medical & Pharmaceutical,Lagos,3 weeks ,"NGN 150,000 - 250,000"
B-Meson Limited,Medical Laboratory Scientist,Medical & Pharmaceutical,Medical & Pharmaceutical,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Loral International Schools,Biology Teacher,"Research, Teaching & Training","Research, Teaching & Training",Abeokuta & Ogun State,3 weeks ,"NGN 70,000 - 150,000"
College of Insurance and Financial Management,Academic Officer (Bancassurance),"Research, Teaching & Training","Research, Teaching & Training",Abeokuta & Ogun State,3 weeks ,"NGN 150,000 - 250,000"
YMA Global Service Limited,Business Manager,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 250,000 - 400,000"
YMA Global Service Limited,Project Manager,Product & Project Management,Product & Project Management,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Route712 Agency,Driver,Driver & Transport Services,Driver & Transport Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
E-direct,Graphic Designer,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Nextzon Business Services,Internal  Control & Project Tracking Officer,"Accounting, Auditing & Finance","Accounting, Auditing & Finance",Lagos,3 weeks ,"NGN 250,000 - 400,000"
E-direct,Fashion Designer/Tailor,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Organic Rental,Sales Representative,Sales,Sales,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Hospitality Recruitment and Placement Services,Server,Food Services & Catering,Food Services & Catering,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Smollan,Administrativer Officer,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 400,000 - 600,000"
Fazt Order Limited,Marketer,Marketing & Communications,Marketing & Communications,Abeokuta & Ogun State,3 weeks ,"NGN 150,000 - 250,000"
Geoinfotech Resources Limited,Customer Service Representatives,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Geoinfotech Resources Limited,Business Development Manager,Management & Business Development,Management & Business Development,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Geoinfotech Resources Limited,Social Media Manager,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 150,000 - 250,000"
Morethan Technology Limited,Salesman,Sales,Sales,Rest of Nigeria (Kwara),3 weeks ,"NGN 150,000 - 250,000"
Morethan Technology Limited,Salesman,Sales,Sales,Rest of Nigeria (Kogi),3 weeks ,"NGN 150,000 - 250,000"
HR On Wheels,Head of New Business & Strategy,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 400,000 - 600,000"
LUP Investment Company LTD,Digital Marketer,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 150,000 - 250,000"
YOG African Company,Customer Service Representative,Customer Service & Support,Customer Service & Support,Ibadan & Oyo State,3 weeks ,"NGN 70,000 - 150,000"
Morethan Technology Limited,Salesman,Sales,Sales,Rest of Nigeria (Kebbi),3 weeks ,"NGN 150,000 - 250,000"
Staff Bridge Consulting Limited,Executive Assistant,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Authority Wit,Product Developer (Full Stack),Software & Data,Software & Data,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
Odevaspiv,Administrative Officer,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 150,000 - 250,000"
FMR Agency,Sales Representative,Sales,Sales,Rest of Nigeria (Nationwide),3 weeks ,"NGN 150,000 - 250,000"
Incubax Technologies Limited,Laravel Developer,Software & Data,Software & Data,Remote (Work From Home),3 weeks ,"NGN 150,000 - 250,000"
Incubax Technologies Limited,Solicitor,Legal Services,Legal Services,Abuja,3 weeks ,"NGN 150,000 - 250,000"
Authority Wit,Graphic Designer,Creative & Design,Creative & Design,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
Authority Wit,Content Writer / Editor,Creative & Design,Creative & Design,Remote (Work From Home),3 weeks ,"NGN 70,000 - 150,000"
E-direct,Cobbler/ Shoe Maker,Trades & Services,Trades & Services,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Fund for Global Health,Manager,Management & Business Development,Management & Business Development,Remote (Work From Home),3 weeks ,"NGN 900,000 - 1,200,000"
E-direct,Fashion Designer/Tailor,Creative & Design,Creative & Design,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Acious Investment Services Limited,Bank Marketer,Marketing & Communications,Marketing & Communications,Rest of Nigeria (Abia),3 weeks ,"NGN 70,000 - 150,000"
E&T Global Consults,Visa Application Officer,Admin & Office,Admin & Office,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Nendamark Services Limited,Project Supervisor,Engineering & Technology,Engineering & Technology,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
Brazen Properties Limited,Sales Agent Intern,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Brazen Properties Limited,Social Media Intern,Marketing & Communications,Marketing & Communications,Lagos,3 weeks ,"NGN 70,000 - 150,000"
E-direct,Cook/ Chef,Food Services & Catering,Food Services & Catering,Lagos,3 weeks ,"NGN 70,000 - 150,000"
Veldove Realties Ltd,Administrative Manager,Admin & Office,Admin & Office,Port Harcourt & Rivers State,3 weeks ,"NGN 70,000 - 150,000"
FactBase Consulting Limited,IT Officer,Engineering & Technology,Engineering & Technology,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Daytona 247 Peoples pharmacy and supermarket,Assistant Supermarket Manager,Sales,Sales,Lagos,3 weeks ,"NGN 250,000 - 400,000"
Mictec Schools,Primary School Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Vertex Realty Solutions Limited,Facility Manager,Product & Project Management,Product & Project Management,Lagos,3 weeks ,"NGN 2,000,000 - 3,000,000"
4PF Homes,Client Relationship/CRM Operations Lead,Customer Service & Support,Customer Service & Support,Rest of Nigeria (Ekiti),3 weeks ,"NGN 70,000 - 150,000"
Mictec Schools,Early Learning Teacher,"Research, Teaching & Training","Research, Teaching & Training",Lagos,3 weeks ,"NGN 70,000 - 150,000"
Starke Fitness,Sales Executive,Sales,Sales,Lagos,3 weeks ,"NGN 70,000 - 150,000"
